1,246.7654765
2,254.6554042
3,245.3816024
4,248.6618625
5,245.8323809
6,245.4835371
7,244.5919905
8,245.479769
9,245.9335365
10,248.4647584
11,247.6310976
12,247.8408843
13,247.0616773
14,247.4766582
15,247.156991
16,246.7514603
17,248.8949601
18,248.1254614
19,249.1451786
20,247.3018383
21,245.1759641
22,244.5980633
23,245.9874581
24,248.9268667
25,247.2646606
26,246.2297011
27,246.8852298
28,246.7835552
29,247.0762305
30,247.2614583
31,247.4707275
32,247.6417469
33,247.648355
34,246.9905462
35,247.7219976
36,246.4625351
37,245.6098163
38,246.0857444
39,245.5920571
40,247.4326651
41,245.7163031
42,245.8416683
43,246.4854295
44,246.5993167
45,247.715139
46,246.9439145
47,246.8770165
48,245.9788347
49,245.940582
50,245.7470701
51,244.5826841
52,243.2862038
53,244.999925
54,245.0014358
55,245.88074
56,244.8270135
57,243.5679678
58,245.1720083
59,245.9657203
60,246.5054439
61,246.0590516
62,243.5069344
63,244.9028592
64,245.1145082
65,245.595012
66,244.3041569
67,243.6021752
68,243.3526807
69,244.3038737
70,245.1838587
71,244.5827302
72,244.2908126
73,244.6146845
74,245.5873151
75,246.7763225
76,245.5340518
77,245.6829157
78,245.2694714
79,244.5020509
80,245.2924825
81,244.6281892
82,245.7610925
83,243.8644746
84,243.3171151
85,244.3295071
86,244.0646002
87,243.0370857
88,243.6254034
89,244.6042832
90,244.4131243
91,243.709492
92,243.1328245
93,244.1001221
94,243.7751327
95,245.4350733
96,244.6564496
97,244.6079769
98,243.9357627
99,249.156288
100,243.5107656
101,246.6688501
102,248.088728
103,250.3672879
104,244.2037012
105,242.9715356
106,242.41401
107,242.0337917
108,242.7704254
109,243.3825234
110,243.2225894
111,242.3955751
112,241.9874368
113,242.0340129
114,242.3779743
115,243.3952904
116,242.7334309
117,244.3446771
118,243.7889972
119,243.4543323
120,245.2271003
121,244.3665537
122,243.9207343
123,244.9422995
124,243.7373379
125,245.7533619
126,245.2216392
127,246.9667704
128,244.2270098
129,246.5387314
130,247.078846
131,244.9946799
132,246.3119816
133,245.6376693
134,246.269304
135,246.7467864
136,246.0646944
137,245.7558266
138,246.0950974
139,245.3350905
140,246.5382532
141,246.6384835
142,245.2401263
143,245.7038783
144,246.3548226
145,246.3133516
146,245.7561751
147,246.4043839
148,245.6693147
149,247.0106569
150,246.4780299
151,246.2208402
152,245.4244277
153,245.8333707
154,247.1562652
155,247.4964399
156,246.784326
157,245.5760645
158,245.5911499
159,245.5102341
160,247.1961495
161,247.3331645
162,245.8382066
163,247.4883617
164,247.523152
165,247.4536208
166,248.0616108
167,246.800484
168,247.123405
169,247.4762649
170,248.2076185
171,247.0507763
172,246.4004496
173,245.1200621
174,246.2082781
175,248.1069578
176,247.0620444
177,247.3880756
178,246.0447304
179,245.8836255
180,246.4971132
181,245.7295189
182,244.2183523
183,243.9065733
184,245.6622663
185,245.3323065
186,245.0915796
187,242.9552306
188,243.5995471
189,245.0080811
190,244.523709
191,243.9335252
192,243.0475566
193,243.0258687
194,244.7731333
195,244.8433635
196,243.5422184
197,243.4963931
198,245.4296763
199,246.2156998
200,246.6850008
201,246.3079903
202,244.6087841
203,245.6153513
204,246.301051
205,247.7953714
206,247.5226947
207,247.456279
208,246.9656662
209,247.1354615
210,247.5859864
211,247.6624108
212,246.4912164
213,247.1363439
214,245.3140875
215,246.6470903
216,246.5811622
217,245.9383196
218,245.6942633
219,245.9731882
220,245.487446
221,244.3026367
222,242.8851059
223,242.1005047
224,241.8168132
225,243.949156
226,242.9192911
227,242.7262397
228,242.6755555
229,243.071905
230,243.6190133
231,241.73766
232,235.4379884
233,241.5045917
234,240.4707682
235,242.5169856
236,240.6257984
237,240.2972631
238,240.2135766
239,241.8427778
240,244.2100885
241,242.8868011
242,242.3608415
243,243.3308149
244,240.7195981
245,244.4451279
246,243.5123227
247,243.2369938
248,243.999206
249,245.1995373
250,245.789832
251,245.0558188
252,244.8161721
253,245.2207695
254,244.5065856
255,246.247305
256,245.6471735
257,245.2788759
258,245.1766217
