1,241.0789448
2,240.2674902
3,239.9568198
4,239.9486779
5,239.4276697
6,239.1204469
7,239.1845365
8,238.3090493
9,237.642185
10,237.3249689
11,236.9336302
12,237.0293437
13,236.148349
14,236.1023541
15,236.3404899
16,236.8575211
17,236.7895757
18,236.5202053
19,236.5892443
20,236.0105764
21,235.8744589
22,236.5070177
23,236.2214937
24,236.0324917
25,235.234108
26,234.9162309
27,234.6335409
28,234.2018841
29,234.2507093
30,233.4832419
31,233.1832347
32,232.6233907
33,231.4743254
34,231.2344295
35,231.2348764
36,231.2268689
37,232.8326603
38,232.6490978
39,232.7588357
40,232.784016
41,232.9589197
42,233.3635221
43,233.7726198
44,235.0477494
45,233.9634006
46,234.3049755
47,234.3695455
48,233.9365883
49,234.1358857
50,233.2663289
51,233.1903428
52,233.2064343
53,233.160925
54,232.8792998
55,232.7484772
56,232.4574025
57,232.91443
58,233.0769383
59,232.7400354
60,232.0796215
61,232.9165056
62,233.3632175
63,232.9798055
64,233.2867964
65,232.7517044
66,232.9026689
67,232.43223
68,232.599044
69,232.5299408
70,231.6076898
71,231.577006
72,232.0627838
73,231.5058976
74,232.2743877
75,232.6882456
76,232.0602072
77,231.7266528
78,231.4630179
79,230.8834967
80,230.5223617
81,230.5217283
82,230.3433921
83,230.3692763
84,230.7762527
85,229.8713681
86,229.8213393
87,230.5165185
88,230.0223151
89,230.78556
90,229.6344697
91,230.2740912
92,230.7116976
93,230.4379694
94,231.3892698
95,229.8815871
96,229.9362266
97,230.1022675
98,230.3980265
99,230.8371351
100,230.6366252
101,231.1584596
102,231.29509
103,232.3634923
104,232.9848838
105,231.9080343
106,233.1100886
107,233.1079624
108,233.3451379
109,234.3948187
110,233.5948931
111,233.9253599
112,234.8433898
113,235.875894
114,235.4000306
115,234.4823544
116,234.4615997
117,235.3302339
118,235.2079945
119,236.3551171
120,235.099309
121,235.8599417
122,236.423774
123,236.766786
124,238.0928489
125,236.0766551
126,236.1939167
127,236.7994429
128,236.4187354
129,236.5303884
130,235.7964366
131,235.3763808
132,236.641036
133,236.050075
134,236.2594673
135,234.8243652
136,234.2207644
137,234.0888621
138,233.4205582
139,233.5087391
140,232.0337692
141,231.3096099
142,231.656415
143,231.8975091
144,231.7110953
145,230.373228
146,230.4319301
147,230.784351
148,229.8723181
149,229.9472302
150,227.8279006
151,226.5429799
152,225.2780024
153,224.3810712
154,223.7905962
155,222.7023645
156,222.5460983
157,221.9820568
158,221.9327664
159,222.5619541
160,222.3532221
161,222.7128402
162,223.0299581
163,223.8999479
164,224.3011284
165,224.0535023
166,224.3997079
167,224.9179551
168,225.4624685
169,226.6901713
170,226.4720929
171,226.3094252
172,227.0618757
173,226.9300336
174,227.8815134
175,227.0661991
176,228.4417052
177,228.3567695
178,227.54892
179,227.9170838
180,226.942629
181,226.9924242
182,226.947281
183,226.2740304
184,225.9924365
185,225.0709483
186,224.5015188
187,224.1303364
188,223.7371446
189,223.2680974
190,223.5118174
191,223.540657
192,222.8499334
193,223.5061707
194,223.7878278
195,223.2718935
196,223.6984492
197,224.8013544
198,225.9095935
199,226.1152581
200,225.9023282
201,225.9812373
202,226.0511532
203,226.4820042
204,227.3379135
205,226.6693762
206,226.7640722
207,227.5748708
208,227.6664344
209,227.7241476
210,227.8731627
211,228.504897
212,230.0487411
213,230.4848241
214,230.8632592
215,230.5099192
216,230.9063374
217,231.5575726
218,231.6133322
219,231.5494384
220,230.9281832
221,231.3860168
222,231.6044113
223,232.262172
224,232.3854716
225,230.985173
226,230.7791717
227,231.1896154
228,231.5499641
229,230.511554
230,230.3682323
231,230.4431707
232,230.1716545
233,230.8376605
234,231.6662367
235,230.2201868
236,230.3755474
237,230.6300263
238,230.2480962
239,230.9063906
240,229.7929151
241,230.0115442
242,230.1372568
243,230.7519491
244,231.0265304
245,229.9396836
246,230.7106365
247,230.1408488
248,230.2326325
249,231.0197908
250,230.3765029
251,230.8191051
252,231.8014081
253,231.5556223
254,232.502228
255,231.3161884
256,231.9726362
257,232.3600904
258,232.6844124
259,233.190735
260,232.2058806
261,232.7057914
262,232.9800264
263,231.8461029
264,232.6534562
265,231.687505
266,231.9941782
267,232.6583258
268,232.730289
269,233.6675431
270,233.1773594
271,233.2865942
272,233.9114897
273,233.552511
274,234.8453696
275,233.192168
276,233.0163313
277,233.2457185
278,232.8963262
279,233.9681061
280,232.4998031
281,232.3473487
282,232.3190212
283,232.1231331
284,232.0259993
285,231.1982056
286,231.5202943
287,231.6320747
288,231.8975228
289,231.710872
290,231.6039076
291,230.9850855
292,232.0408967
293,232.4475794
294,232.7806508
